"India	1465522831	20.578096662589573	79.28528920252498	Female"
"India	2567139943	17.28335750551515	76.20799998232461	Male"
"Egypt	4597518181	25.993114680832285	31.217463592387436	Female"
"India	1637861707	17.6905646693571	75.81792508454134	Male"
"Vietnam	4541952685	16.66574504348506	106.9802918566987	Male"
"Netherlands	6543329505	52.141588146511374	5.58718896974305	Male"
"Indonesia	2943087192	-5.578741327310763	120.29358785733442	Male"
"Afghanistan	5945154713	33.18971268786128	65.00546802688784	Male"
"Sudan	5803871038	15.689092448268655	29.105683988905067	Female"
"Afghanistan	5963537609	31.181756313171086	65.03864121411367	Female"
"China	562011394	29.47106279534491	104.90454795745967	Male"
"India	2406324568	16.947175287656293	77.95135183979495	Male"
"Vietnam	4505862537	16.991319368348343	105.876147878727	Female"
"Japan	4118468874	34.97541946144717	137.89878333361327	Female"
"Indonesia	2934264453	-5.8519949996242495	119.52496821284923	Female"
"Egypt	4623052793	27.474868950437138	30.365669478469645	Female"
"China	85858363	34.54285000967855	111.99455911173112	Female"
"China	740792607	32.1482519664281	103.36339797418503	Male"
"Korea, North	6221266429	41.036218388661716	126.11887025478939	Female"
"Portugal	6725772687	39.19222709093058	-7.985714470995439	Male"
"Malaysia	6050096619	2.5053445170344864	111.90969140241678	Male"
"China	654650542	36.90903681658644	105.4655934776686	Female"
"Ethiopia	4440194714	8.128767589712599	37.928853541842756	Male"
"Indonesia	3046771919	-3.4319642284076837	120.96178053923597	Male"
"Indonesia	3009136204	-5.176382034691272	120.02101487400166	Female"
"Rwanda	6657831660	-2.0566010469821934	30.08103551677434	Male"
"Chile	6522982048	-30.180224463823713	-71.00449933191075	Male"
"India	1893575410	26.19522916359722	75.27765350871911	Female"
"Panama	7090183984	9.165696298138199	-79.91356833078834	Male"
"Pakistan	3388112008	29.654028699046613	69.16231508114541	Female"
"China	1213233893	33.124044422508014	87.01905791203862	Male"
"Malaysia	6055928144	2.211622195080998	112.40980160183034	Female"
"India	2092354078	22.769944581718665	71.61011872807582	Female"
"Japan	4163609465	36.640761709268	137.9521799275898	Female"
"Italy	5233144480	43.27253891536288	12.756731271821561	Female"
"Belarus	6858123511	52.621712418262135	27.83250236604909	Male"
"Korea, South	5412555834	36.12520211709445	127.90275546170336	Male"
"India	2009531935	23.161576668959626	75.8712282355757	Male"
"China	1026828606	44.978777541912905	109.2978100091525	Male"
"Pakistan	3524359827	26.99184288929496	69.46705261380357	Female"
"Philippines	4348402968	13.029006152315203	124.17378238409971	Female"
"Mexico	4227818133	20.47977151087421	-99.0467188802745	Male"
"United States	2780617910	37.14822424766946	-98.60759159500009	Female"
"United States	2665008967	37.17037015294981	-96.92877342823839	Male"
"India	1430852308	19.756630508868017	78.55647871560603	Female"
"China	709684809	21.327921683979802	107.7328326466833	Female"
"Thailand	5016055035	15.419626316744534	96.79379477659317	Female"
"India	2354645970	16.52958189317059	73.20612047145936	Female"
"Brazil	3237330396	-9.633375009145873	-57.76462542566289	Male"
"China	1344785115	36.38597214790614	105.23309960272775	Male"
"Mexico	4213609714	22.652333750030916	-103.11803092399305	Male"
"Italy	5208908359	40.21161758011188	12.071794872594667	Female"
"Italy	5246768515	41.8995658257156	12.630788765669893	Male"
"Afghanistan	5967463575	34.139214070824735	64.98598535456534	Male"
"Malaysia	6061958489	1.717529136837192	112.58037004516035	Female"
"China	65244226	36.555434110314884	102.98857814209275	Female"
"Czech Republic	6757940938	49.358688670894345	15.2740314578429	Male"
"Malaysia	6055761326	2.354011669764189	111.91163606752093	Male"
"India	2110839765	18.579318160220467	76.60488707573292	Male"
"Kazakhstan	6476087816	47.83543708257274	68.62951939772739	Female"
"Iran	4859586525	31.933602406227628	50.78951099902057	Male"
"China	109627526	35.601821604832246	102.09607612270949	Male"
"Japan	4086088362	36.76908772449637	138.15264579547423	Female"
"Argentina	5661289404	-34.59852249663993	-63.57547880812633	Female"
"Turkey	4718628563	38.560353728704534	33.92421056561625	Male"
"Vietnam	4521068916	15.466286369739493	108.74462290013248	Female"
"India	2372199112	23.969115018483404	72.30298465323995	Male"
"Russia	3983797170	59.61576586207077	96.11959977289578	Female"
"United Kingdom	5137115070	54.1291845445773	-1.6932823778574768	Male"
"India	2259652648	26.93345048113169	75.66426190218385	Male"
"Nigeria	3586461124	10.125597749849002	8.816024528069725	Female"
"India	2251126039	20.71865154683907	80.29320951173638	Female"
"Pakistan	3381688085	29.324173889606254	67.88573158809385	Female"
"France	5129941074	-0.26122444104424564	0.29535792015600326	Female"
"India	2095925855	19.436770385071746	75.83497004596379	Female"
"Turkey	4691783063	39.67721926939528	34.95462275323167	Male"
"Turkmenistan	7038971156	40.15052116705516	60.15355113559517	Male"
"Guatemala	6598876239	15.145056743385288	-90.36805079179629	Female"
"China	1053417777	28.813474484916316	102.58194137119936	Female"
"Indonesia	3089576955	-7.079010267307981	120.32621252715296	Male"
"Kazakhstan	6468021440	48.584044330498664	67.1859431819018	Female"
"Iraq	5927818689	33.96473679963544	43.97970121139356	Female"
"Indonesia	3154892355	-4.390001015757886	120.90682842747755	Male"
"Saudi Arabia	6124530976	25.336238578542876	45.5383639064258	Male"
"United States	2866721439	37.60159078046874	-89.84340034966115	Female"
"France	5125976362	0.5265217898033265	-1.5598507710515261	Male"
"Russia	3988587185	60.66179898830585	99.39639811055855	Female"
"Mozambique	6243168456	-18.07393697140844	35.10195799751389	Male"
"Mozambique	6228897971	-17.77085507413553	35.40479199070276	Male"
"Mexico	4207983348	24.46595277735158	-101.65445005180581	Male"
"United Kingdom	5191475136	53.82413433084854	-2.297081760263979	Male"
"India	2300309002	13.850160531133982	74.67931883038888	Male"
"China	1190013091	40.52543796574018	109.20351216948323	Male"
"Pakistan	3521821988	33.36768662742628	69.49660939424477	Female"
"Russia	4036077053	60.69693457344604	99.56339093318063	Male"
"China	844629631	25.34057313351914	99.0206610004827	Male"
"India	1381950433	22.437818799149078	76.65512155675484	Female"
"China	1347562730	33.00668512091147	109.79608608167531	Female"
"China	222393260	41.221406869921445	106.44821083047809	Female"
"Iraq	5934695089	32.9534184767087	44.032747016527765	Female"
"Australia	6361245588	-26.70794461394951	133.11310138489833	Female"
"Venezuela	6100517167	7.728881996354669	-65.97267061906626	Male"
"Canada	5860955438	60.462447627431956	-95.44747299831538	Male"
"Germany	4764151256	51.21440377023411	9.264396648174053	Male"
"Germany	4805012223	50.69321899439581	8.955639047883487	Male"
"Nigeria	3703216800	9.969293450745218	8.030048352527997	Male"
"China	71281116	34.25806006393943	103.5616258002009	Male"
"Senegal	6650486606	14.051935687782269	-13.93568973636094	Female"
"Russia	4049267787	61.18414864168132	100.01421230398128	Male"
"China	177499885	30.440186819514654	100.13792692229643	Female"
"Pakistan	3517043666	28.860892565205223	69.47292832788256	Male"
"China	181546221	30.41261804519938	109.72846244448132	Male"
"Indonesia	2978031261	-6.149200443061046	119.39545675122719	Male"
"Indonesia	3133611022	-4.779051039895075	120.72771594227636	Female"
"India	1633350974	21.695907673206925	79.59967478068818	Male"
"India	2572758781	18.248136133050977	78.79743883545869	Male"
